,Name
1794,Аница
1795,Аницета
1796,Аницетта
1797,Аничка
1798,Анишка
1799,Анишоара
1800,Анишора
1801,Ания
1802,Аният
1803,Анка
1804,Анкера
1805,Анкилина
1806,Анкуца
1807,Анмета
1808,Анна
1809,Аннабелла
1810,Аннабиби
1811,Аннагуль
1812,Аннаджемал
1813,Аннаи
1814,Аннаид
1815,Аннаида
1816,Аннамари
1817,Аннамария
1818,Аннанина
1819,Аннастасии
1820,Аннатэч
1821,Анне
1822,Аннела
1823,Аннели
1824,Аннелина
1825,Аннелия
1826,Аннель
1827,Аннеля
1828,Аннемари
1829,Аннергина
1830,Аннеса
1831,Аннеся
1832,Аннет
1833,Аннета
1834,Аннетта
1835,Анниета
1836,Анника
1837,Аннико
1838,Аннина
1839,Анниса
1840,Аннита
1841,Анния
1842,Аннуца
1843,Аннушка
1844,Аннычка
1845,Аннэ
1846,Аннэла
1847,Аннэли
1848,Аннэт
1849,Аннэта
1850,Аноида
1851,Анолинария
1852,Анолия
1853,Аноля
1854,Аномда
1855,Анонида
1856,Анонила
1857,Анонина
1858,Анонна
1859,Анонь
1860,Анора
1861,Анориса
1862,Анория
1863,Анорка
1864,Анорцива
1865,Аностасия
1866,Анполинария
1867,Анпыла
1868,Анриэта
1869,Ансари
1870,Анситалия
1871,Анта
1872,Анталия
1873,Анталя
1874,Антанида
1875,Антаника
1876,Антанина
1877,Антейка
1878,Антела
1879,Антелика
1880,Антелина
1881,Антемия
1882,Антепа
1883,Антея
1884,Антига
1885,Антилла
1886,Антимоза
1887,Антина
1888,Антинина
1889,Антиса
1890,Антислава
1891,Антнонина
1892,Антоанета
1893,Антолина
1894,Антолия
1895,Антоля
1896,Антомида
1897,Антона
1898,Антонада
1899,Антонелла
1900,Антонель
1901,Антонеса
1902,Антонесса
1903,Антонета
1904,Антонетта
1905,Антониа
1906,Антониана
1907,Антонига
1908,Антонида
1909,Антоника
1910,Антонила
1911,Антонина
1912,Антонинатфедосе
1913,Антонинда
1914,Антонита
1915,Антония
1916,Антонка
1917,Антонна
1918,Антонона
1919,Антоня
1920,Антопа
1921,Антосина
1922,Антосия
1923,Антоська
1924,Антося
1925,Антра
1926,Анттонета
1927,Антуана
1928,Антуанета
1929,Антуанетта
1930,Антуаннета
1931,Антэя
1932,Ануджа
1933,Ануза
1934,Анузя
1935,Анук
1936,Анула
1937,Анулила
1938,Анулья
1939,Ануля
1940,Анура
1941,Анусия
1942,Ануска
1943,Ануся
1944,Анута
1945,Ануфрия
1946,Ануца
1947,Ануш
1948,Ануша
1949,Анушаваи
1950,Анушеван
1951,Анушка
1952,Ануэла
1953,Анфа
1954,Анфея
1955,Анфига
1956,Анфиза
1957,Анфизия
1958,Анфила
1959,Анфилиса
1960,Анфина
1961,Анфира
1962,Анфиса
1963,Анфисина
1964,Анфисия
1965,Анфиста
1966,Анфися
1967,Анфия
1968,Анфрита
1969,Анфула
1970,Анфуса
1971,Анфусья
1972,Анфуся
1973,Анхар
1974,Анхела
1975,Анхелика
1976,Анхелита
1977,Анхеля
1978,Анхимена
1979,Анхира
1980,Анце
1981,Анцета
1982,Анча
1983,Анчель
1984,Анша
1985,Анше
1986,Аншела
1987,Аншу
1988,Аншуль
1989,Анылия
1990,Аныля
1991,Аныния
1992,Анысия
1993,Анычка
1994,Анышка
1995,Аньваря
1996,Анье
1997,Аньлу
1998,Анья
1999,Анэга
2000,Анэле
2001,Анэли
2002,Анэлина
2003,Анэлия
2004,Анэля
2005,Анэта
2006,Анэя
2007,Анюса
2008,Анюта
2009,Аня
2010,Аои
2011,Аола
2012,Аомаха
2013,Аонаи
2014,Аория
2015,Аося
2016,Апав
2017,Апазия
2018,Апалания
2019,Апалинария
2020,Апамба
2021,Апанасия
2022,Апараджита
2023,Апарна
2024,Апдона
2025,Апевтина
2026,Апеграфиния
2027,Апелагея
2028,Апелия
2029,Апеля
2030,Аперья
2031,Апзия
2032,Апиления
2033,Апилина
2034,Апипе
2035,Апифе
2036,Апия
2037,Апла
2038,Апоиза
2039,Аполения
2040,Аполикария
2041,Аполина
2042,Аполинадия
2043,Аполинария
2044,Аполинарья
2045,Аполиндрия
2046,Аполиния
2047,Аполия
2048,Аполликария
2049,Аполлинари
2050,Аполлинария
2051,Аполлитария
2052,Аполлона
2053,Аполлония
2054,Аполомия
2055,Аполона
2056,Аполония
2057,Аполь
2058,Апомония
2059,Апонария
2060,Апопинария
2061,Апория
2062,Апостолия
2063,Аппалинария
2064,Апполикария
2065,Апполина
2066,Апполинара
2067,Апполинария
2068,Апполинарья
2069,Апполинора
2070,Апполония
2071,Апраксия
2072,Апраска
2073,Апрелина
2074,Апрель
2075,Апреля
2076,Априа
2077,Априса
2078,Апросиния
2079,Апросия
2080,Апсели
2081,Апфеня
2082,Апфиль
2083,Апфия
2084,Арабелла
2085,Аразгуль
2086,Араида
2087,Араика
2088,Араиса
2089,Аракея
2090,Аракса
2091,Аракси
2092,Араксия
2093,Аракся
2094,Аракула
2095,Аранка
2096,Арань
2097,Арапа
2098,Арапат
2099,Арара
2100,Арасия
2101,Аратина
2102,Арафина
2103,Арбела
2104,Арбертина
2105,Арбина
2106,Арвалда
2107,Арвета
2108,Арвина
2109,Арганелла
2110,Аргелента
2111,Аргелия
2112,Аргена
2113,Аргента
2114,Аргентина
2115,Аргепина
2116,Аргина
2117,Аргине
2118,Аргира
2119,Аргула
2120,Аргуста
2121,Арда
2122,Ардак
2123,Ареадна
2124,Аревина
2125,Арега
2126,Арелия
2127,Ареля
2128,Арена
2129,Арепина
2130,Ареста
2131,Арестедия
2132,Арестея
2133,Арестида
2134,Арестика
2135,Арестина
2136,Арестия
2137,Арета
2138,Аретия
2139,Аретта
2140,Арефа
2141,Аржбета
2142,Аржела
2143,Аржена
2144,Аржентина
2145,Аржинтина
2146,Арзу
2147,Арзубанда
2148,Арзуда
2149,Арзулла
2150,Ариа
2151,Ариада
2152,Ариадина
2153,Ариадна
2154,Ариана
2155,Арианда
2156,Ариандна
2157,Ариандра
2158,Арианна
2159,Ариарда
2160,Арига
2161,Ариге
2162,Аридина
2163,Арие
2164,Ариедия
2165,Ариела
2166,Ариель
2167,Ариза
2168,Арика
2169,Арима
2170,Аримилия
2171,Арина
2172,Арината
2173,Аринзе
2174,Аринунаа
2175,Ариоза
2176,Ариорита
2177,Арипа
2178,Арипат
2179,Арипе
2180,Ариса
2181,Арислава
2182,Ариста
2183,Аристарь
2184,Аристения
2185,Аристея
2186,Аристида
2187,Аристина
2188,Аристиния
2189,Аристица
2190,Аристия
2191,Арися
2192,Арита
2193,Ариунаа
2194,Арифа
2195,Арифула
2196,Арифя
2197,Ариэль
2198,Ариэта
2199,Ария
2200,Арияда
2201,Арияна
2202,Ариянна
2203,Аркади
2204,Аркадина
2205,Аркадия
2206,Аркадя
2207,Аркардия
2208,Аркентина
2209,Арктика
2210,Арламбия
2211,Арлеана
2212,Арлемпия
2213,Арлена
2214,Арлета
2215,Арлетта
2216,Арлина
2217,Арлине
2218,Арля
2219,Арма
2220,Армангуль
2221,Арманда
2222,Арманка
2223,Армела
2224,Армелия
2225,Армелла
2226,Армена
2227,Армене
2228,Армения
2229,Арменуа
2230,Арменуга
2231,Арменуи
2232,Армида
2233,Армильда
2234,Армина
2235,Армира
2236,Армия
2237,Армолина
2238,Армония
2239,Армыда
2240,Армяне
2241,Арна
2242,Арнада
2243,Арнела
2244,Арнель
2245,Арнера
2246,Арнестина
2247,Арнида
2248,Арника
2249,Арниса
2250,Арнита
2251,Арнольдина
2252,Арнош
2253,Аролия
2254,Арона
2255,Арони
2256,Арония
2257,Аронка
2258,Арора
2259,Аротмена
2260,Ароэль
2261,Арпеника
2262,Арпета
2263,Арпина
2264,Арпине
2265,Арпита
2266,Арра
2267,Арсава
2268,Арсанага
2269,Арселла
2270,Арсель
2271,Арсена
2272,Арсенида
2273,Арсения
2274,Арсеноя
2275,Арсентия
2276,Арсену
2277,Арсень
2278,Арта
2279,Артана
2280,Артанка
2281,Арташа
2282,Артезия
2283,Артема
2284,Артемезия
2285,Артемесия
2286,Артемида
2287,Артемиза
2288,Артемизия
2289,Артемизня
2290,Артемия
2291,Артения
2292,Артимизия
2293,Артимия
2294,Артина
2295,Артиния
2296,Артура
2297,Артуся
2298,Артымиза
2299,Артымизия
2300,Ару
2301,Арудя
2302,Арулла
2303,Аруна
2304,Арунава
2305,Аруня
2306,Арус
2307,Аруся
2308,Арфения
2309,Арфенья
2310,Арфеня
2311,Арфиза
2312,Архангеля
2313,Архелая
2314,Архидея
2315,Архилая
2316,Архилина
2317,Архондеса
2318,Аршуля
2319,Арыстия
2320,Арыстя
2321,Арыся
2322,Арьяна
2323,Арьянна
2324,Арэга
2325,Аряна
2326,Асако
2327,Асалбика
2328,Асаль
2329,Асальбина
2330,Асама
2331,Асанна
2332,Асарат
2333,Асатула
2334,Асбазият
2335,Асбат
2336,Асват
2337,Асветлана
2338,Асвира
2339,Асгатула
2340,Асгатулла
2341,Аседулла
2342,Аселина
2343,Асель
2344,Асем
2345,Асена
2346,Асената
2347,Асене
2348,Асенефа
2349,Асенефта
2350,Асенешерфе
2351,Асения
2352,Асет
2353,Асея
2354,Асжана
2355,Асиба
2356,Асибе
2357,Асиве
2358,Асивтина
2359,Асига
2360,Асида
2361,Асидора
2362,Асие
2363,Асийа
2364,Асила
2365,Асиль
2366,Асильвина
2367,Асиля
2368,Асима
2369,Асимтулла
2370,Асина
2371,Асинефта
2372,Асиния
2373,Асиса
2374,Асия
2375,Асият
2376,Аскалия
2377,Аскания
2378,Аскира
2379,Аскитрея
2380,Аскитрия
2381,Асклиада
2382,Аскярь
2383,Аслазия
2384,Аслана
2385,Аслибика
2386,Аслимат
2387,Аслият
2388,Аслы
2389,Аслыханум
